Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7
072fbcb8-edcc-49cd-9c81-058c3461baa7,My culture embraces family and community hence the need to have them close at certain times is important. my favorite thing about it is that the bigger the better.,Positive,Community support and cooperation,Family and community values,,,,,
e078950a-371b-48f8-b85f-b29d85abe375,My culture if centered around family and community.Loving and helping one another,Positive,Community support and cooperation,Family and community values,,,,,
01cfae66-2a15-45ad-bd8b-635cb1cf01b7,My culture includes traditions and values that shape how I live and interact with others. I especially value how these traditions create a strong sense of community and connection.,Positive,Family and community values,Traditions and customs,,,,,
3b87a2a3-3526-452b-82a4-2712da084f50,"My culture involves togetherness, eating nyama choma, having dowry celebrations and gathering in Sundays in church to worship God. What I love about it is the safety we feel with each other and how easy it is for us to co exist and understand each other without too much talking. Our values hold us together.",Neutral,Family and community values,Unity and togetherness,,,,,
2fffcd38-cf56-4409-b8d6-35b01b65ef87,"My culture is a blend of diverse traditions and values that emphasize respect, community, and personal growth. One of my favorite aspects is the deep appreciation for storytelling and shared experiences, which helps preserve history and foster connections among people. This tradition of passing down stories not only keeps cultural practices alive but also enriches our understanding of one another and strengthens our collective identity.",Positive,Diversity and multiculturalism,Human connection and empathy,Traditions and customs,,,,
1c76a043-64cd-4a90-8ae2-779b9d55abf6,My culture is a critical component in my life. I believe it is something I am proud to pass on to my children. My favorite thing about my culture is the value of respect each member is expected to extend to the other. ,Positive,Cultural pride and preservation,Respect and politeness,,,,,
0cc2b88a-047f-4f61-8915-d05f97c790e4,"My culture is a culture of friendliness and hospitality, coming together and standing by others in the face of adversities. My favorite thing about my culture is that it promotes togetherness as a community and promotes the spirit of helping each other.",Positive,Hospitality and kindness,Unity and togetherness,,,,,
d8e6c505-7f7d-4d60-a1a2-3fa3608e5a1b,"My culture is all about longevity and making things better. Everything. If there is a way to do it simpler, faster, and for the benefit of all, my community and culture upholds that among everyone, even to other different neighboring communities.",Positive,Cultural evolution and change,,,,,,
5d5ebb4e-6906-424b-8e15-c02297c4a0cb,"My culture is all the things that I treasure. My moral beliefs, religion, work ethics, and chracter are my culture. Culture allows me to connect to other people with similar interests and experiences. Culture allows integration and personal development. ",Positive,Cultural identity and belonging,Human connection and empathy,Moral and ethical values,,,,
ea390b63-893a-459f-9913-8eb734a80f94,"My culture is based on kindness, the joy of living, welcoming people, my culture is warm, that's what I prefer, everyone is smiling",Positive,Hospitality and kindness,Human connection and empathy,,,,,
3c862771-c11b-4dc2-b311-9f074a547b44,"My culture is based on traditional family values, fathers are respected, children obey their parents.",Neutral,Family and community values,Traditions and customs,,,,,
6f709662-bad1-44a1-a8dc-eb8ade313c50,"My culture is built on respect, unity and humanity",Neutral,Respect and politeness,Unity and togetherness,,,,,
c8f42e91-e845-4cdf-9696-72ea202fcdb8,My culture is helping people and being kind. The favourite thing is to be humble and genuine,Positive,Hospitality and kindness,Moral and ethical values,,,,,
be5ab625-cca1-4a48-a660-2544473ebb25,"My culture is like the roots that shapes who I am right now, on how to respect your elders and mostly every living things God has create.",Neutral,Family and community values,Respect and politeness,,,,,
bce5917a-e426-4fe7-b64a-4c3ca8c8342a,"My culture is one that values hard work and success. I enjoy the pride in a job well done

",Positive,Moral and ethical values,,,,,,
edfa8bfc-5579-40d1-9c21-32349971925c,"My culture is rich with traditions, history, and resilience. My favorite aspect is the strong sense of community and the vibrant expression of creativity through music, art, and storytelling. These elements foster a deep connection and pride.",Positive,"Art, music, and literature",Cultural identity and belonging,Cultural pride and preservation,Family and community values,,,
67379c13-deb2-49db-a81a-63a24fa5d5c0,"My culture is the bridge between my daughter and the generations before me, how we express love, care for each other and what inspires us",Neutral,Family and community values,Human connection and empathy,,,,,
b9208e58-2d97-48eb-b053-8cf1c01a7691,My culture is the values and lessons I have learned from the people who make up my social groups. What I like most about it is the spirit of collaboration.,Positive,Family and community values,Individualism and personal values,,,,,
403bc118-e6d8-4205-acae-9f06cc51d7da,My culture upholds the value for fellow human kind. My favorite thing about this culture is that it causes people to be there for one another and to cooperate in the issues of life hence bringing about cohesiveness. ,Positive,Community support and cooperation,Moral and ethical values,,,,,
d1d5eaa6-8fd3-44a7-afdf-36fccad7ed4e,My culture values values community and this is important as no one if left to face hardships on their own.,Neutral,Community support and cooperation,Family and community values,,,,,
d0f2ba67-e888-4694-8884-90b1f7a9debf,My favorite thing about my culture is respect. Everyone says hi to each other and respect them. ,Positive,Respect and politeness,,,,,,
52b1d6ba-1b09-46bd-b653-6bbf2ccd4b48,My favorite thing about my culture is the care and unwavering support given to young and old people.,Positive,Community support and cooperation,Family and community values,,,,,
ff6e7ac2-7f24-44d6-aa57-be2c0fec0d2b,"My favorite thing about my culture is the unity that comes with family, the food we eat and our habits that place human life first and the respect for it.",Positive,Family and community values,Food and culinary traditions,Respect and politeness,,,,
a147cc66-0175-4837-824e-450faab65f47,Our culture has been passed down for thousands of years and has made great contributions to world culture. What I like most is the love and to inclusivity conveyed.,Positive,Cultural pride and preservation,Inclusivity and acceptance,,,,,
f162c508-992a-4b86-a21e-16de0f70a694,Our culture is beautiful and am proud of it we people are really welcoming and kind and spread love where we go,Positive,Cultural pride and preservation,Hospitality and kindness,,,,,
ae982f61-c8bb-4f1e-aab4-615b082fdfc3,Our culture is to be humble with everyone and make strong connections is favorite thing about it,Neutral,Human connection and empathy,Respect and politeness,,,,,
0ce89b81-5620-4d17-8cd5-621de5fc7a12,"Peace, Live and let live. Dont do wrong for others as it will turn back to you. Respect everyone.Spread good.Always stand with Truth.",Neutral,Moral and ethical values,Respect and politeness,,,,,
aa8724e9-a5d5-4414-973f-613691507741,People respect each other and treat each other politely,Positive,Respect and politeness,,,,,,
fccbd88e-bfeb-4dc4-a3ad-6509b66ea4fb,"Respect and value of all peoples, their languages, cultures and heritage.",Positive,Diversity and multiculturalism,Respect and politeness,,,,,
f3b35b85-7721-475d-872b-5c045ecf4c63,"Respect for parents, family and friends. The value of life",Positive,Family and community values,Moral and ethical values,,,,,
a6a9a8f2-538c-485e-aa8f-d7d2ef724486,The culture of meeting physically and talking. It make human interactions more lively and intentional,Neutral,Human connection and empathy,,,,,,
964071d7-c33e-4d93-92e0-e2d543f957ae,The historical elements that allowed its inhabitants to identify with causes common to all. These elements give identity to a society and make it rich in terms of its culture.,Neutral,Cultural identity and belonging,History and heritage,,,,,
