4c5ed164-eb69-4e41-906f-1e7a93f1d5bd,Poll,"To what extent, if at all, do you generally trust social media companies to do what is right?","The Remesh poll question aimed to assess the level of trust participants have in social media companies to act appropriately. The poll, which included 967 participants across 230 population segments, revealed a notable level of distrust. A combined total of 62.7% of participants expressed distrust, with 30.4% selecting 'Strongly Distrust' and 32.3% choosing 'Somewhat Distrust'. In contrast, only 18.2% of participants indicated some level of trust, with 16.0% selecting 'Somewhat Trust' and a mere 2.2% opting for 'Strongly Trust'. Additionally, 19.1% of participants remained neutral, selecting 'Neither Trust Nor Distrust'. These findings suggest a notably low level of trust in social media companies among the participants, with distrust being the predominant sentiment."
8d058cce-8ccf-4816-8ef7-c9c9e37038dc,Poll,"To what extent, if at all, do you generally trust companies building AI to do what is right?","The Remesh poll question aimed to assess the level of trust participants have in companies building AI to act ethically. The poll, which included 967 participants across 230 population segments, revealed a diverse range of trust levels. Notably, a combined total of 36.2% of participants expressed distrust, with 12.2% selecting 'Strongly Distrust' and 24.0% choosing 'Somewhat Distrust'. Conversely, 33.9% of participants indicated some level of trust, with 26.9% selecting 'Somewhat Trust' and 7.0% opting for 'Strongly Trust'. A notable portion, 29.9%, remained neutral, selecting 'Neither Trust Nor Distrust'. These findings suggest a varied perception of trust towards AI companies, with a notable portion of participants expressing skepticism, while a comparable segment shows a degree of trust."
e80f0f47-44d0-4d1a-bbda-d2334ff056ac,Poll,"To what extent, if at all, do you generally trust public utility companies to do what is right?","The Remesh poll question aimed to assess the level of trust participants have in public utility companies. A total of 967 participants, categorized into 230 population segments, responded to the question. The findings reveal a diverse range of trust levels among participants. Notably, the largest proportion of participants, 38.2%, indicated that they 'Somewhat Trust' public utility companies. This is followed by 29.7% of participants who expressed a neutral stance, selecting 'Neither Trust Nor Distrust'. A notable 20.4% of participants reported 'Somewhat Distrust', while a smaller segment, 5.8%, expressed 'Strongly Distrust'. Conversely, a minority of 6.0% of participants indicated 'Strongly Trust'. These results suggest a general tendency towards moderate trust in public utility companies, with a notable portion of participants remaining neutral or expressing some level of distrust."
a6fa1236-c145-498b-8c30-7ca307461789,Poll,"To what extent, if at all, do you generally trust public research institutions to do what is right?","The Remesh poll question aimed to assess the level of trust participants have in public research institutions. A total of 967 participants, categorized into 230 population segments, responded to the question. The findings reveal a notable inclination towards trust in these institutions. Specifically, 46.5% of participants expressed 'Somewhat Trust', while 21.6% indicated 'Strongly Trust', cumulatively accounting for 68.1% of the responses. Conversely, distrust was notably lower, with 2.8% of participants selecting 'Strongly Distrust' and 8.6% choosing 'Somewhat Distrust', together representing 11.4% of the total. Additionally, 20.5% of participants remained neutral, selecting 'Neither Trust Nor Distrust'. These results suggest that a notable majority of participants tend to trust public research institutions to some extent."
f435994f-e66e-4681-8334-4d6ee5f39e6b,Poll,"To what extent, if at all, do you trust your family doctor to act in your best interest?","The Remesh poll question aimed to assess the level of trust participants have in their family doctors to act in their best interest. A total of 967 participants, categorized into 230 population segments, responded to the question. The findings reveal a notably high level of trust among participants, with 43.1% indicating they 'Strongly Trust' their family doctor and 40.7% expressing that they 'Somewhat Trust' them. In contrast, a smaller proportion of participants expressed distrust, with 1.2% selecting 'Strongly Distrust' and 4.2% choosing 'Somewhat Distrust'. Additionally, 10.7% of participants reported a neutral stance, selecting 'Neither Trust Nor Distrust'. These results suggest that the majority of participants have a notably positive perception of their family doctors' intentions, with a combined 83.8% expressing some level of trust."
951f11a0-3307-4507-805c-86d17562d21a,Poll,"To what extent, if at all, do you trust your social media feed (eg TikTok, Facebook) to act in your best interest?","The Remesh poll question aimed to assess the level of trust participants have in their social media feeds, such as TikTok and Facebook, to act in their best interest. The poll, which included 967 participants categorized into 230 population segments, revealed notable findings regarding trust levels. A notable proportion of participants expressed distrust, with 23.3% indicating they 'Strongly Distrust' and 33.1% selecting 'Somewhat Distrust'. In contrast, a smaller segment of the population expressed trust, with 17.1% choosing 'Somewhat Trust' and only 3.0% selecting 'Strongly Trust'. Additionally, 23.6% of participants reported a neutral stance, selecting 'Neither Trust Nor Distrust'. These results suggest a notable level of skepticism among participants towards the ability of social media feeds to act in their best interest."
522df4e6-3a3b-48d9-9c83-a03a6a7bb22e,Poll,"To what extent, if at all, do you trust your elected representatives to act in your best interest?","The Remesh poll question aimed to assess the level of trust participants have in their elected representatives to act in their best interest. A total of 967 participants, categorized into 230 population segments, responded to this single-select question. The findings reveal a notable level of distrust among participants, with 19.5% expressing 'Strongly Distrust' and 27.5% indicating 'Somewhat Distrust'. Together, these categories account for 47% of the responses, suggesting a prevalent skepticism towards elected officials. Conversely, a smaller proportion of participants expressed trust, with 24.7% selecting 'Somewhat Trust' and only 4.8% choosing 'Strongly Trust', totaling 29.5% of the responses. Additionally, 23.5% of participants reported a neutral stance, selecting 'Neither Trust Nor Distrust'. These results highlight a notably divided sentiment among participants regarding trust in their elected representatives, with a tendency towards distrust."
18cc2f33-6373-49f0-aa7e-e2fa04a04575,Poll,"To what extent, if at all, do you trust your faith or community leader to act in your best interest?","The Remesh poll question aimed to assess the level of trust participants have in their faith or community leaders to act in their best interest. A total of 967 participants, categorized into 230 population segments, responded to this single-select question. The findings reveal a diverse range of trust levels among participants. Notably, 32.9% of participants expressed a 'Somewhat Trust' in their leaders, representing the largest proportion of responses. This is followed by 27.1% who selected 'Neither Trust Nor Distrust', indicating a neutral stance. On the other hand, 17.3% of participants reported 'Somewhat Distrust', while 11.6% expressed 'Strongly Distrust', highlighting a notable level of skepticism. Conversely, 11.2% of participants indicated 'Strongly Trust', suggesting a smaller yet notable group of strong supporters. These results suggest a varied perception of trust towards faith or community leaders among the participants, with a notable inclination towards moderate trust."
e26549f8-5c9a-426b-b22a-57d8fe0d5e03,Poll,"To what extent, if at all, do you trust the civil servants in your government to act in your best interest?","The Remesh poll question aimed to assess the level of trust participants have in civil servants within their government to act in their best interest. The poll, which was a single-select question, received responses from 967 participants, who were categorized into 230 population segments. The findings reveal a notable level of distrust among participants, with 18.1% expressing 'Strongly Distrust' and 28.6% indicating 'Somewhat Distrust'. Together, these categories account for 46.7% of the total responses, suggesting a prevalent skepticism towards civil servants. Conversely, a smaller proportion of participants expressed trust, with 24.8% selecting 'Somewhat Trust' and only 6.1% choosing 'Strongly Trust', totaling 30.9%. Additionally, 22.3% of participants remained neutral, selecting 'Neither Trust Nor Distrust'. These results highlight a notable inclination towards distrust, with a minority expressing strong trust in civil servants."
332cec0c-afeb-4c18-a0e4-146c656750a8,Poll,"To what extent, if at all, do you trust your AI chatbot (eg ChatGPT) to act in your best interest?","The Remesh poll question aimed to assess the level of trust participants have in their AI chatbot, such as ChatGPT, to act in their best interest. The poll, which included 967 participants across 230 population segments, revealed a range of trust levels. Notably, a plurality of participants, 41.9%, expressed a moderate level of trust by selecting 'Somewhat Trust'. This was followed by 28.3% of participants who were neutral, choosing 'Neither Trust Nor Distrust'. A notable 15.6% of participants expressed a high level of trust by selecting 'Strongly Trust'. On the other hand, distrust was less prevalent, with 10.1% of participants selecting 'Somewhat Distrust' and a smaller 4.0% indicating 'Strongly Distrust'. These findings suggest that while there is a notable level of trust in AI chatbots among participants, a considerable portion remains neutral or skeptical."
9cc4f2fc-dee9-4196-b1c7-b437544668c8,Ask Opinion,Can you explain why you gave that trust score to your AI chatbot?,"The Remesh opinion question sought to understand participants' trust scores for AI chatbots, engaging 967 individuals across 230 demographic segments. The analysis of responses reveals a complex landscape of trust and skepticism towards AI chatbots. Notably, several participants expressed concerns about data collection and the potential for misinformation, with one response highlighting 'deeper issues (such as data collection etc.)' receiving 56% agreement. Another response emphasized the tool-like nature of chatbots, suggesting they 'can't be assessed as either trustworthy or untrustworthy,' also garnering 56% agreement. Participants frequently acknowledged the utility of AI chatbots in providing information and insights, yet cautioned against complete reliance, as one response noted, 'What it states as facts still needs to be checked regularly,' which also had 56% agreement. The perception of AI as a neutral and reliable resource was echoed in responses, with one participant stating, 'AI is designed to meet human needs, the advice it provides tends to be helpful and reliable,' achieving 56% agreement. However, the potential for AI to reflect biases in its training data was also a concern, with a response noting, 'AI chatbots are, for the most part, a reflection of what you put in,' receiving 55% agreement. Overall, the findings indicate a nuanced view of AI chatbots, where participants recognize their benefits but remain cautious about their limitations and the ethical implications of their use."
38964f80-772f-4e5d-a355-b4857f2de101,Poll,Do you agree or disagree with this statement? AI could make better decisions on my behalf than my government representatives.,"The Remesh poll question explored participants' perceptions of AI's decision-making capabilities compared to government representatives. A total of 964 participants, categorized into 230 population segments, responded to the question. The findings reveal a notable division in opinion. Specifically, 37.0% of participants expressed agreement with the statement that AI could make better decisions on their behalf than their government representatives. In contrast, 29.3% of participants disagreed with this notion, indicating a notable level of skepticism towards AI's decision-making abilities. Additionally, a notable portion of the participants, 33.7%, were unsure, reflecting a considerable degree of uncertainty or ambivalence regarding the potential of AI in this context. These results highlight a diverse range of opinions and suggest that while a notable proportion of participants are open to the idea of AI decision-making, there remains a notable level of disagreement and uncertainty."
983893d8-07ab-4c8e-bdb2-14335638633d,Poll,"Do you think the increased use of AI across society is likely to make your cost of living better, worse or stay the same in the next 10 years?","The Remesh poll question aimed to assess participants' perceptions of how the increased use of AI across society might impact their cost of living over the next decade. A total of 963 participants, categorized into 230 population segments, provided their insights. The findings reveal a notably optimistic outlook, with a majority of participants anticipating positive changes. Specifically, 46.1% of participants believe that AI will make their cost of living 'Noticeably Better', while an additional 9.9% expect it to be 'Profoundly Better'. Conversely, a smaller proportion of participants expressed concerns, with 19.1% predicting a 'Noticeably Worse' impact and 3.1% foreseeing a 'Profoundly Worse' outcome. Meanwhile, 21.8% of participants anticipate 'No Major Change' in their cost of living due to AI advancements. These results suggest a notable expectation among participants that AI will have a beneficial effect on their economic circumstances in the coming years."
8a9d1c12-44f6-42dc-9238-daaaca0d85d0,Poll,"Do you think the increased use of AI across society is likely to make the amount of free time you have better, worse or stay the same in the next 10 years?","The Remesh poll question aimed to assess participants' perceptions of how the increased use of AI across society might impact their free time over the next decade. A total of 962 participants, categorized into 230 population segments, provided their insights. The findings reveal a notably optimistic outlook, with a majority of participants anticipating positive changes. Specifically, 51.4% of participants believe that AI will make their free time 'Noticeably Better', while 16.8% expect it to be 'Profoundly Better'. Conversely, a smaller proportion of participants foresee negative impacts, with 7.7% predicting their free time will become 'Noticeably Worse' and 1.9% anticipating it will be 'Profoundly Worse'. Meanwhile, 22.2% of participants expect 'No Major Change' in their free time due to AI advancements. These results suggest a notable expectation among participants that AI will enhance their leisure time in the coming years."
5afe8617-7e71-40c8-8a33-1b356a8ca674,Poll,"Do you think the increased use of AI across society is likely to make your community's well-being better, worse or stay the same in the next 10 years?","The Remesh poll question aimed to assess participants' perceptions of the impact of increased AI use on their community's well-being over the next decade. A total of 961 participants, categorized into 230 population segments, provided their views on this topic. The findings reveal a notably optimistic outlook, with a majority of participants expressing positive expectations. Specifically, 42.6% of participants believe that AI will make their community's well-being 'Noticeably Better', while an additional 12.2% anticipate it will be 'Profoundly Better'. Conversely, a smaller proportion of participants hold a pessimistic view, with 15.4% predicting a 'Noticeably Worse' outcome and 3.6% foreseeing a 'Profoundly Worse' impact. Meanwhile, 26.2% of participants expect 'No Major Change' in their community's well-being due to AI. These results suggest a notable inclination towards a positive perception of AI's future role in societal well-being, although a notable minority remains cautious or skeptical."
96e5895f-d640-4a37-bc16-6e095f38ba7e,Poll,"Do you think the increased use of AI across society is likely to make the availability of good jobs better, worse or stay the same in the next 10 years?","The Remesh poll question explored participants' perceptions of the impact of increased AI use on job availability over the next decade. A total of 961 participants, categorized into 230 population segments, provided their insights. The findings reveal a notable concern about the future job market, with a combined 51.6% of participants expressing a negative outlook. Specifically, 12.3% of participants believe the situation will become 'Profoundly Worse', while 39.3% anticipate it will be 'Noticeably Worse'. Conversely, a smaller proportion of participants hold a positive view, with 23.3% expecting job availability to be 'Noticeably Better' and 8.0% predicting it will be 'Profoundly Better'. Meanwhile, 17.1% of participants foresee 'No Major Change' in the job market. These results indicate a notably cautious sentiment towards the impact of AI on employment prospects, with a majority anticipating adverse effects."
0e0a2736-2ac9-490c-adb9-bf7dfd25b14b,Poll,"Do you think the increased use of AI across society is likely to make your sense of purpose better, worse or stay the same in the next 10 years?","The Remesh poll question aimed to assess participants' perceptions of how the increased use of AI across society might impact their sense of purpose over the next decade. A total of 961 participants, categorized into 230 population segments, provided their responses to this single-select question. The findings reveal a diverse range of opinions. Notably, the largest proportion of participants, 38.2%, believe that there will be 'No Major Change' in their sense of purpose due to AI's growing presence. Meanwhile, a combined 42% of participants anticipate a positive impact, with 31.9% selecting 'Noticeably Better' and 10.1% choosing 'Profoundly Better'. Conversely, 19.8% of participants foresee a negative impact, with 14.6% indicating 'Noticeably Worse' and 5.2% selecting 'Profoundly Worse'. These results suggest that while a notable portion of participants are optimistic about AI's influence on their sense of purpose, a notable minority express concerns about potential negative effects."
b1288e79-aec5-43e4-a34e-c6d474737305,Poll,"So far, what has been the overall impact of AI on your daily life?","The Remesh poll question aimed to assess the perceived impact of AI on the daily lives of participants. A total of 961 participants, categorized into 230 population segments, provided their responses. The findings indicate a notably positive perception of AI's impact, with a majority of participants expressing improvements in their daily lives. Specifically, 52.8% of participants reported that AI has made their lives 'Noticeably Better', while an additional 18.6% indicated a 'Profoundly Better' impact. In contrast, a smaller proportion of participants perceived negative effects, with 4.2% selecting 'Noticeably Worse' and only 0.8% choosing 'Profoundly Worse'. Meanwhile, 23.6% of participants reported 'No Major Change' in their daily lives due to AI. These results suggest that the overall sentiment towards AI's impact is notably positive among the participants."
29453c82-de9b-4be1-ba27-723906fb7dcf,Poll,Is your job making a meaningful contribution to the world?,"The Remesh poll question aimed to assess participants' perceptions of their job's contribution to the world. A total of 961 participants, categorized into 230 population segments, responded to the question. The findings reveal that a notable majority, 70.4%, of participants believe their job is making a meaningful contribution to the world, selecting 'Yes'. In contrast, 12.3% of participants expressed a lack of belief in their job's meaningful contribution by selecting 'No'. Additionally, 17.3% of participants were uncertain, choosing 'Don't Know'. These results indicate a notably positive perception among participants regarding the impact of their work, with a smaller yet notable portion expressing uncertainty or disagreement."
289f8b3b-d97c-4585-8e41-5e41602aaedb,Poll,Do you think your job is likely to be automated in the next 10 years?,"The Remesh poll question aimed to assess participants' perceptions regarding the likelihood of their jobs being automated within the next decade. A total of 961 participants, categorized into 230 population segments, responded to the question. The findings reveal a notable division in opinions. A plurality of participants, accounting for 42.9%, expressed confidence that their jobs are not likely to be automated, selecting the option 'No'. Conversely, 38.7% of participants indicated concern about potential automation, choosing 'Yes'. Additionally, a notable portion of the participants, 18.4%, expressed uncertainty by selecting 'Don't Know'. These results highlight a diverse range of perspectives on job security in the face of automation, with a notably higher proportion of participants expressing confidence in the stability of their employment compared to those who anticipate automation."
e7a8b7e2-9077-4c8c-9cca-29f3c957ca16,Poll,Do you think your job should be automated in the next 10 years?,"The Remesh poll question explored participants' perspectives on the potential automation of their jobs within the next decade. A total of 961 participants, categorized into 230 population segments, provided their responses to this single-select question. The findings reveal a notable inclination against job automation, with 64.6% of participants expressing opposition by selecting 'No'. In contrast, a smaller proportion, 22.4%, indicated support for automation by choosing 'Yes'. Additionally, 13.0% of participants were uncertain, selecting 'Don't Know'. These results suggest a prevalent apprehension towards job automation among the participants, with a notably larger segment preferring to maintain the status quo over embracing automation."
41f7cf6e-c4ee-42c7-b453-77320c78b294,Poll,"So far, how has your community been affected by job loss from automation?","The Remesh poll question aimed to assess the impact of job loss due to automation within various communities. A total of 961 participants, categorized into 230 population segments, provided their responses. The findings reveal that nearly half of the participants (47.6%) reported that their community has not been affected at all by job loss from automation. This suggests that, for a notable portion of the population, automation has not yet had a direct impact on employment. Conversely, 24.8% of participants indicated that they know someone who has lost their job due to automation, highlighting a notable awareness of its effects on individual employment. Furthermore, 22.5% of participants reported knowing several people who have lost their jobs, while a smaller segment, 5.2%, stated that they know many people who have been affected. These results suggest that while a notable portion of communities remains unaffected, there is a notable awareness and experience of job loss due to automation among a considerable number of participants."
0db7bbdf-847c-4e1b-a89b-22a8d8e6a02b,Ask Opinion,Would you want this future or not? Please explain why.,"The Remesh opinion question explored participants' views on the integration of AI in end-of-life care, focusing on whether they would want such a future. The question received responses from 959 participants across 230 demographic segments. The top responses, each with notable agreement levels of 70% or 71%, reveal a complex perspective on AI's role in healthcare. Participants generally acknowledge the potential benefits of AI, such as reducing caregiver burden, improving early detection of health issues, and providing emotional support. However, there is a consistent concern about AI's role in decision-making, particularly regarding life and death matters. Many participants express a preference for AI to serve as a supportive tool rather than a decision-maker, emphasizing the importance of human oversight in critical areas like pain management and life support. Ethical concerns are prevalent, with participants highlighting the need for AI to respect human values and personal relationships. Quotes from participants reflect these sentiments: 'AI should assist, not decide,' and 'AI can improve care for terminally ill patients, but ethical concerns must be addressed.' Overall, while there is openness to AI's involvement in healthcare, the consensus is that human judgment should remain paramount in end-of-life decisions."
33d71c79-81fb-430a-8dba-0709dd93f1cb,Ask Opinion,Think about your neighbor - do you think your neighbor would want this future and why?,"In a recent Remesh opinion question, participants were asked to consider whether their neighbors would embrace a future where AI plays a significant role in life decisions, particularly those related to end-of-life care. The question drew responses from a diverse group of 958 participants, spread across 230 demographic segments. The responses reveal a complex and nuanced perspective on the integration of AI in deeply personal decisions. Notably, the most agreed-upon response, with a notable level of agreement, suggests that attitudes towards AI in life decisions vary widely among individuals, indicating that some might see the benefits of AI as a life guide, while others remain skeptical, preferring human intuition. Other top responses also reflect this ambivalence, with equal levels of notable agreement on both the potential benefits of AI in improving quality of care and the concerns about the loss of human touch and the ethical implications of AI making decisions about death. The diversity of opinions underscores the complexity of public sentiment towards AI's role in sensitive and personal aspects of life, suggesting that while some are open to technological advancements, a significant portion of the population remains cautious about allowing AI to make critical life decisions."
a170b4e5-508e-471a-b0eb-38f882c87671,Ask Opinion,Would you want this future or not? Please explain why.,"The Remesh opinion question explored participants' perspectives on a future influenced by AI, particularly in terms of personalized recommendations and potential manipulation. The question received responses from 952 participants, categorized into 230 demographic segments. The top responses, each with notable agreement levels ranging from 68% to 69%, reveal a complex and nuanced view of AI's role in society. A common theme among participants is concern over AI's potential to manipulate and influence individuals without their awareness, which could undermine personal autonomy and free choice. For instance, one participant noted, 'I would not want this future in its current form... AI-driven recommendations can save money and reduce waste, but the overwhelming number of influence attempts raises serious concerns about manipulation and loss of personal autonomy.' Another participant expressed mixed feelings, stating, 'I have mixed feelings about AI influencers... AI can subtly shape opinions, with schools now teaching 'mental defense' to counteract manipulation.' Despite these concerns, some participants acknowledged the benefits of AI, such as cost savings and efficiency, but emphasized the need for transparency, ethical use, and regulatory oversight. One response highlighted, 'I would like this future, but I would expect governments to set rules for it. If governments do not protect the people, very bad consequences can occur.' Overall, the findings indicate a cautious optimism towards AI, with a notable emphasis on the importance of maintaining human individuality and autonomy in the face of technological advancements."
63a99154-3b0e-4375-aaa1-6665f699f6d6,Ask Opinion,Would you prefer Scenario 1 or 2? Please explain what makes one of these scenarios better to you than the other.,"The Remesh opinion question sought to understand participant preferences between two scenarios, focusing on the role of AI in human relationships. A total of 949 participants provided responses, with the top 25 responses showing a notable consensus favoring Scenario 2. This scenario emphasizes the importance of maintaining human connections and limiting AI's role in emotional and social interactions. Notably, all top responses had a 76% overall agreement, indicating a strong preference for preserving human emotional authenticity and the therapeutic value of human relationships. Participants expressed concerns that over-reliance on AI could lead to a loss of genuine human interaction, potential societal dysfunction, and a deep demographic crisis. Many responses highlighted the belief that AI should serve as a tool to support, rather than replace, human connections. For instance, one participant stated, 'I prefer scenario 2 because humans will eventually have to deal with other humans, and if people become too dependent on AI, humans will eventually become extinct.' Another noted, 'I like scenario 2 better because I like the limits on AI. Otherwise, it will eventually be involved in all aspects of life. An AI cannot replicate human touch.' The consensus suggests a preference for a balanced approach where AI assists without overshadowing the essential human-to-human interactions that contribute to meaningful life experiences."
