Participant ID,Duration_seconds,LowQualityTag_Perc,UniversalDisagreement_Perc,ASC_Score_Raw,Duration_Norm,LowQualityTag_Norm,UniversalDisagreement_Norm,ASC_Norm,PRI_Score_Heuristic,PRI_Score,PRI_Scale_1_5
e7e23767-de42-4541-b68d-95b15f67deb1,1260.0,0.11764705882352941,0.0,0.35,0.23333333333333334,0.875,1.0,0.65,0.6625,0.6625,3.65
aeb15002-1615-4066-bcde-5d39f7f9b0ab,2100.0,0.17647058823529413,0.0,0.575,0.3888888888888889,0.8125,1.0,0.42500000000000004,0.6454166666666667,0.6454166666666667,3.581666666666667
168d2f15-3fb1-47f2-8202-3f508f42abf6,2340.0,0.058823529411764705,0.0,0.05,0.43333333333333335,0.9375,1.0,0.95,0.80125,0.80125,4.205
927b9c4b-2da5-41b6-8465-5c1ef0fa83ea,1680.0,0.5294117647058824,0.06666666666666667,0.5,0.3111111111111111,0.4375,0.6666666666666667,0.5,0.45791666666666675,0.45791666666666675,2.831666666666667
6735c92f-8e30-4f0e-a4d3-7ed916ce2bbf,2220.0,0.0,0.0,0.25,0.4111111111111111,1.0,1.0,0.75,0.7733333333333333,0.7733333333333333,4.093333333333334
62743e7e-61f6-409b-b034-f76b7b9c0f31,2340.0,0.35294117647058826,0.06666666666666667,0.4,0.43333333333333335,0.625,0.6666666666666667,0.6,0.5708333333333333,0.5708333333333333,3.283333333333333
42038650-f203-427c-8fa3-20d37c726fe8,3660.0,0.0,0.0,0.225,0.6777777777777778,1.0,1.0,0.775,0.8583333333333334,0.8583333333333334,4.433333333333334
2dca436b-abe5-4ea8-b68d-734828e7c016,3000.0,0.17647058823529413,0.0,0.275,0.5555555555555556,0.8125,1.0,0.725,0.7554166666666666,0.7554166666666666,4.0216666666666665
4545684c-c798-473c-9bd0-72c41d7490b6,1200.0,0.17647058823529413,0.0,0.575,0.2222222222222222,0.8125,1.0,0.42500000000000004,0.5954166666666667,0.5954166666666667,3.381666666666667
577a5f2a-94d9-4369-84fb-809404688611,3000.0,0.11764705882352941,0.0,0.35,0.5555555555555556,0.875,1.0,0.65,0.7591666666666667,0.7591666666666667,4.036666666666667
8b2d2b63-295a-4b61-8d95-b1be3204ffa1,2040.0,0.23529411764705882,0.0,0.225,0.37777777777777777,0.75,1.0,0.775,0.6933333333333334,0.6933333333333334,3.7733333333333334
878d614b-fd02-4571-a000-b72377a39887,1740.0,0.29411764705882354,0.0,0.4,0.32222222222222224,0.6875,1.0,0.6,0.6229166666666667,0.6229166666666667,3.4916666666666667
e1c2642b-c9f3-49e5-a35b-782470bff3ae,1440.0,0.0,0.0,0.3,0.26666666666666666,1.0,1.0,0.7,0.7200000000000001,0.7200000000000001,3.8800000000000003
6cb0239b-faf9-4e22-8e0c-4f0abf2d232c,2340.0,0.058823529411764705,0.0,0.55,0.43333333333333335,0.9375,1.0,0.44999999999999996,0.70125,0.70125,3.805
5bfcab58-dbc5-41ce-bd78-d0b63d91a12e,4740.0,0.058823529411764705,0.0,0.45,0.8777777777777778,0.9375,1.0,0.55,0.8545833333333334,0.8545833333333334,4.418333333333333
c12db7cd-2727-47d2-be42-fc53b0604b98,3720.0,0.058823529411764705,0.0,0.15,0.6888888888888889,0.9375,1.0,0.85,0.8579166666666668,0.8579166666666668,4.431666666666667
e647b4c6-8ac5-402b-88ae-97299c9dbf52,1920.0,0.058823529411764705,0.0,0.225,0.35555555555555557,0.9375,1.0,0.775,0.7429166666666667,0.7429166666666667,3.9716666666666667
254f7150-2a78-45ea-a587-367e9bf1b9c9,1680.0,0.11764705882352941,0.0,0.375,0.3111111111111111,0.875,1.0,0.625,0.6808333333333334,0.6808333333333334,3.7233333333333336
a88118a2-74ab-4902-baa4-5a62bf5af3f9,2460.0,0.17647058823529413,0.0,0.45,0.45555555555555555,0.8125,1.0,0.55,0.6904166666666666,0.6904166666666666,3.7616666666666663
14881da7-5ed7-45b2-8f31-9ed3238c43a8,2040.0,0.29411764705882354,0.06666666666666667,0.6,0.37777777777777777,0.6875,0.6666666666666667,0.4,0.5329166666666667,0.5329166666666667,3.131666666666667
9450fd9e-659d-4b06-8e72-d74c7435b58a,2280.0,0.23529411764705882,0.0,0.35,0.4222222222222222,0.75,1.0,0.65,0.6816666666666666,0.6816666666666666,3.7266666666666666
462414f9-aa0b-4572-92b1-d52e25683c67,3480.0,0.23529411764705882,0.0,0.325,0.6444444444444445,0.75,1.0,0.675,0.7533333333333334,0.7533333333333334,4.013333333333334
a98c329f-cca1-473c-b74e-823bf2601949,1560.0,0.17647058823529413,0.0,0.425,0.28888888888888886,0.8125,1.0,0.575,0.6454166666666666,0.6454166666666666,3.5816666666666666
582f18cf-6e9e-4d77-9296-3773d59b7b41,1980.0,0.0,0.06666666666666667,0.4,0.36666666666666664,1.0,0.6666666666666667,0.6,0.6633333333333333,0.6633333333333333,3.6533333333333333
0b65458e-7dee-43f0-a4b8-6273a830bd64,2520.0,0.058823529411764705,0.0,0.25,0.4666666666666667,0.9375,1.0,0.75,0.7712500000000001,0.7712500000000001,4.085000000000001
9fef933b-9bfe-4d9b-a2bd-4c33e432fca9,2040.0,0.058823529411764705,0.0,0.475,0.37777777777777777,0.9375,1.0,0.525,0.6995833333333333,0.6995833333333333,3.7983333333333333
d1cb4179-5989-4cec-8f4e-2e682ecded45,2340.0,0.11764705882352941,0.0,0.275,0.43333333333333335,0.875,1.0,0.725,0.7375,0.7375,3.95
bd093845-ae4a-42fb-abff-eb873695c01d,1800.0,0.4117647058823529,0.0,0.025,0.3333333333333333,0.5625,1.0,0.975,0.6637500000000001,0.6637500000000001,3.6550000000000002
61011617-805a-42c4-a654-19b8aa655a53,2640.0,0.29411764705882354,0.0,0.525,0.4888888888888889,0.6875,1.0,0.475,0.6479166666666667,0.6479166666666667,3.591666666666667
c7e24338-d55d-4d16-b97b-e1f8893ccbec,5100.0,0.058823529411764705,0.0,0.3,0.9444444444444444,0.9375,1.0,0.7,0.9045833333333334,0.9045833333333334,4.618333333333334
047d3b7e-9404-4435-8905-dae7bec3e675,4740.0,0.0,0.0,0.5,0.8777777777777778,1.0,1.0,0.5,0.8633333333333332,0.8633333333333332,4.453333333333333
d3edce2b-ae69-4f1a-bcb0-5ebf19e64ebb,2160.0,0.058823529411764705,0.0,0.125,0.4,0.9375,1.0,0.875,0.7762500000000001,0.7762500000000001,4.105
9056b327-9748-4c32-a267-33c08713dc3d,2520.0,0.11764705882352941,0.0,0.175,0.4666666666666667,0.875,1.0,0.825,0.7675000000000001,0.7675000000000001,4.07
67c63be9-7376-4499-a669-7786bb1a595f,1800.0,0.058823529411764705,0.13333333333333333,0.35,0.3333333333333333,0.9375,0.33333333333333337,0.65,0.5779166666666666,0.5779166666666666,3.3116666666666665
8574f7bb-4398-4a02-a197-5142474e14d5,1800.0,0.0,0.06666666666666667,0.525,0.3333333333333333,1.0,0.6666666666666667,0.475,0.6283333333333333,0.6283333333333333,3.513333333333333
118b9539-46dc-4317-b0f5-38d2a86e3cf6,2700.0,0.11764705882352941,0.0,0.375,0.5,0.875,1.0,0.625,0.7375,0.7375,3.95
2d682f4d-00ce-402f-8b19-a59127822385,3900.0,0.0,0.06666666666666667,0.425,0.7222222222222222,1.0,0.6666666666666667,0.575,0.7649999999999999,0.7649999999999999,4.06
7ca0134a-794a-41d4-b450-3fe09b7c41b6,2880.0,0.17647058823529413,0.0,0.475,0.5333333333333333,0.8125,1.0,0.525,0.70875,0.70875,3.835
f6f51615-c71c-4665-a2f6-ee1a7d023d8c,1980.0,0.11764705882352941,0.0,0.2,0.36666666666666664,0.875,1.0,0.8,0.7325,0.7325,3.93
1f8d3e1b-199c-4b0b-9340-ed3696611af1,2460.0,0.11764705882352941,0.0,0.025,0.45555555555555555,0.875,1.0,0.975,0.7941666666666667,0.7941666666666667,4.176666666666667
259c0372-35fa-4057-9fc8-9deca37e2e22,2460.0,0.29411764705882354,0.06666666666666667,0.45,0.45555555555555555,0.6875,0.6666666666666667,0.55,0.58625,0.58625,3.345
41a8cd22-6fdf-479d-bdd8-cfee66f1f8d8,3720.0,0.058823529411764705,0.0,0.3,0.6888888888888889,0.9375,1.0,0.7,0.8279166666666667,0.8279166666666667,4.311666666666667
efc9b018-548c-4022-ba33-6d7a101563d7,2580.0,0.058823529411764705,0.0,0.475,0.4777777777777778,0.9375,1.0,0.525,0.7295833333333333,0.7295833333333333,3.918333333333333
49d9a8e0-8487-4b4c-a4e7-91664941a6ac,3120.0,0.058823529411764705,0.0,0.2,0.5777777777777777,0.9375,1.0,0.8,0.8145833333333333,0.8145833333333333,4.258333333333333
18d6a829-b007-4e3f-a105-38df4c5448fc,1620.0,0.058823529411764705,0.0,0.35,0.3,0.9375,1.0,0.65,0.70125,0.70125,3.805
11ddef55-ce2f-42b2-9141-c863dfe3b713,2460.0,0.17647058823529413,0.0,0.175,0.45555555555555555,0.8125,1.0,0.825,0.7454166666666666,0.7454166666666666,3.9816666666666665
87876ae1-ff4d-4030-82da-7db5d4e9585f,1740.0,0.29411764705882354,0.0,0.3,0.32222222222222224,0.6875,1.0,0.7,0.6429166666666667,0.6429166666666667,3.5716666666666668
ce3b4a8f-bfaa-441f-a92b-4d381c20d052,1080.0,0.11764705882352941,0.0,0.05,0.2,0.875,1.0,0.95,0.7124999999999999,0.7124999999999999,3.8499999999999996
de38f8df-23ab-4578-bff3-dccd79706a8b,1920.0,0.35294117647058826,0.06666666666666667,0.425,0.35555555555555557,0.625,0.6666666666666667,0.575,0.5425,0.5425,3.17
c95712a8-b8a9-45a7-a376-ca82c6b0fe3b,1860.0,0.17647058823529413,0.0,0.45,0.34444444444444444,0.8125,1.0,0.55,0.6570833333333334,0.6570833333333334,3.6283333333333334
20653437-6bb8-49c3-aff4-2fff94401c6c,300.0,0.5,0.0,,0.05555555555555555,0.46875,1.0,,,,
f67a85af-c8fc-47a8-b672-79b44116fdba,3720.0,0.17647058823529413,0.0,0.375,0.6888888888888889,0.8125,1.0,0.625,0.7754166666666666,0.7754166666666666,4.101666666666667
6ac9ec3b-a15c-4804-b14d-89ec67008ec0,2280.0,0.17647058823529413,0.0,0.2,0.4222222222222222,0.8125,1.0,0.8,0.7304166666666666,0.7304166666666666,3.9216666666666664
7ce163d4-df25-479f-ba20-2c78d3828871,2880.0,0.11764705882352941,0.0,0.175,0.5333333333333333,0.875,1.0,0.825,0.7875000000000001,0.7875000000000001,4.15
42946d72-dcc3-44bc-9ca6-df27f521a30c,2220.0,0.11764705882352941,0.0,0.275,0.4111111111111111,0.875,1.0,0.725,0.7308333333333334,0.7308333333333334,3.923333333333334
c7f09bfb-1c21-49eb-8bb9-879174eb1f09,1980.0,0.058823529411764705,0.0,0.5,0.36666666666666664,0.9375,1.0,0.5,0.69125,0.69125,3.765
16eafce7-80a4-4015-8bfe-d323ed17467e,2400.0,0.11764705882352941,0.0,0.25,0.4444444444444444,0.875,1.0,0.75,0.7458333333333335,0.7458333333333335,3.983333333333334
c925f43a-c125-4643-8385-f27510c47596,3240.0,0.29411764705882354,0.0,0.275,0.6,0.6875,1.0,0.725,0.73125,0.73125,3.925
5933191f-aca0-4bba-b597-e231a0027671,2280.0,0.0,0.0,0.45,0.4222222222222222,1.0,1.0,0.55,0.7366666666666667,0.7366666666666667,3.9466666666666668
7079e349-7ae7-4eef-8382-40b8d9087eaa,2100.0,0.0,0.0,0.275,0.3888888888888889,1.0,1.0,0.725,0.7616666666666667,0.7616666666666667,4.046666666666667
857a7111-bc55-4c15-84db-d24ae3265d28,4020.0,0.0,0.0,0.525,0.7444444444444445,1.0,1.0,0.475,0.8183333333333334,0.8183333333333334,4.273333333333333
87ec341a-e0cd-4c54-b7af-f09b5b7e9b61,2820.0,0.0,0.0,0.375,0.5222222222222223,1.0,1.0,0.625,0.7816666666666667,0.7816666666666667,4.126666666666667
e60787ea-9434-4aef-8815-66aca89d0c96,2220.0,0.058823529411764705,0.0,0.375,0.4111111111111111,0.9375,1.0,0.625,0.7295833333333333,0.7295833333333333,3.918333333333333
1f6d9211-afbc-47f3-a370-8dc225e73e05,1740.0,0.11764705882352941,0.0,0.225,0.32222222222222224,0.875,1.0,0.775,0.7141666666666667,0.7141666666666667,3.856666666666667
2d45fe1e-b751-44ce-be41-9cef434ed76c,3060.0,0.058823529411764705,0.0,0.3,0.5666666666666667,0.9375,1.0,0.7,0.79125,0.79125,4.165
45e296f3-3412-4800-99ae-dcd5523be806,4920.0,0.058823529411764705,0.06666666666666667,0.4,0.9111111111111111,0.9375,0.6666666666666667,0.6,0.8079166666666667,0.8079166666666667,4.231666666666667
7a8ef50f-ce7b-424e-9efa-057a517605c7,3300.0,0.23529411764705882,0.0,0.2,0.6111111111111112,0.75,1.0,0.8,0.7683333333333334,0.7683333333333334,4.073333333333334
ae31128f-360b-4be4-a054-d9ebf5e3e122,1800.0,0.058823529411764705,0.0,0.55,0.3333333333333333,0.9375,1.0,0.44999999999999996,0.67125,0.67125,3.685
d499f75c-8a70-4acc-9635-6b26e7814bb8,2160.0,0.058823529411764705,0.0,0.325,0.4,0.9375,1.0,0.675,0.7362500000000001,0.7362500000000001,3.9450000000000003
64594302-5337-49c0-a6b0-e7fc71031e2f,1740.0,0.35294117647058826,0.0,0.325,0.32222222222222224,0.625,1.0,0.675,0.6191666666666666,0.6191666666666666,3.4766666666666666
4433122c-6bea-41cb-8a7b-39f38c598999,3360.0,0.058823529411764705,0.0,0.425,0.6222222222222222,0.9375,1.0,0.575,0.7829166666666667,0.7829166666666667,4.131666666666667
841bb364-3e10-4d32-a9e7-a2da70db6bdb,1620.0,0.058823529411764705,0.0,0.2,0.3,0.9375,1.0,0.8,0.7312500000000001,0.7312500000000001,3.9250000000000003
0e6fb8eb-c217-42a4-9276-57aa08de35c1,2820.0,0.23529411764705882,0.0,0.2,0.5222222222222223,0.75,1.0,0.8,0.7416666666666667,0.7416666666666667,3.966666666666667
93d69920-6848-4367-a6dd-9b16413adc43,2460.0,0.29411764705882354,0.0,0.15,0.45555555555555555,0.6875,1.0,0.85,0.7129166666666668,0.7129166666666668,3.851666666666667
2a16348a-9e1b-44ba-92b9-84e3000d30c2,3420.0,0.0,0.0,0.175,0.6333333333333333,1.0,1.0,0.825,0.855,0.855,4.42
28817b91-26e1-41e9-9476-d19ccf30160b,2100.0,0.0,0.0,0.4,0.3888888888888889,1.0,1.0,0.6,0.7366666666666667,0.7366666666666667,3.9466666666666668
36c125d9-bd15-434b-b9d9-28dc99518fce,1440.0,0.23529411764705882,0.0,0.125,0.26666666666666666,0.75,1.0,0.875,0.68,0.68,3.72
7f604581-8879-42bc-beb6-7392da689e59,3300.0,0.0,0.0,0.3,0.6111111111111112,1.0,1.0,0.7,0.8233333333333334,0.8233333333333334,4.293333333333333
4311474e-5376-421d-9f8e-57336cd57f27,3660.0,0.17647058823529413,0.06666666666666667,0.55,0.6777777777777778,0.8125,0.6666666666666667,0.44999999999999996,0.6704166666666667,0.6704166666666667,3.6816666666666666
41c85a2a-40cc-4e23-986e-1c98af375c92,3000.0,0.058823529411764705,0.0,0.475,0.5555555555555556,0.9375,1.0,0.525,0.7529166666666667,0.7529166666666667,4.011666666666667
efcac8b2-8dd3-4a72-9051-5dce0ddfa98a,3360.0,0.11764705882352941,0.06666666666666667,0.375,0.6222222222222222,0.875,0.6666666666666667,0.625,0.7075,0.7075,3.83
8269d27f-7a6e-4b8a-9ff9-4c66f3c71539,1440.0,0.17647058823529413,0.0,0.2,0.26666666666666666,0.8125,1.0,0.8,0.68375,0.68375,3.735
0911f2f4-6823-40c3-9705-9a6e950952a5,2700.0,0.058823529411764705,0.0,0.1,0.5,0.9375,1.0,0.9,0.8112500000000001,0.8112500000000001,4.245000000000001
06ba4f19-61bf-488a-be50-53ee1815933b,2340.0,0.17647058823529413,0.0,0.325,0.43333333333333335,0.8125,1.0,0.675,0.70875,0.70875,3.835
2b326ea5-1513-432e-a18e-79549ae9ddf8,2220.0,0.058823529411764705,0.0,0.3,0.4111111111111111,0.9375,1.0,0.7,0.7445833333333333,0.7445833333333333,3.978333333333333
1b2aa72b-924a-4ecf-87e3-f06d2e2badf1,2280.0,0.0,0.0,0.4,0.4222222222222222,1.0,1.0,0.6,0.7466666666666667,0.7466666666666667,3.986666666666667
d092ca06-8488-44fc-ac29-6fdfa1c266d1,3420.0,0.8823529411764706,0.0,0.1,0.6333333333333333,0.0625,1.0,0.9,0.58875,0.58875,3.355
111f5b06-1d3c-4e6f-8518-750bb3691b7c,2100.0,0.17647058823529413,0.0,0.35,0.3888888888888889,0.8125,1.0,0.65,0.6904166666666667,0.6904166666666667,3.7616666666666667
08c907ff-00c8-4117-9426-b705b1606b96,2520.0,0.11764705882352941,0.0,0.125,0.4666666666666667,0.875,1.0,0.875,0.7775000000000001,0.7775000000000001,4.11
119d7dd7-3b74-43cf-be91-ff0649e0a935,2760.0,0.23529411764705882,0.0,0.425,0.5111111111111111,0.75,1.0,0.575,0.6933333333333334,0.6933333333333334,3.7733333333333334
9538cd88-0fdc-42d3-8bb3-ccc107698a21,1020.0,0.11764705882352941,0.0,0.325,0.18888888888888888,0.875,1.0,0.675,0.6541666666666667,0.6541666666666667,3.6166666666666667
b3251879-482a-441a-bfe1-84153bc1479e,3180.0,0.11764705882352941,0.0,0.325,0.5888888888888889,0.875,1.0,0.675,0.7741666666666667,0.7741666666666667,4.096666666666667
4ddf976f-6b33-409a-af84-93207b59f8c3,1980.0,0.4117647058823529,0.0,0.675,0.36666666666666664,0.5625,1.0,0.32499999999999996,0.54375,0.54375,3.175
18af77fe-5f36-458c-a4a9-84484490b196,3120.0,0.23529411764705882,0.06666666666666667,0.325,0.5777777777777777,0.75,0.6666666666666667,0.675,0.6666666666666667,0.6666666666666667,3.666666666666667
13557712-96a4-4980-bee4-be5c6317a72c,4080.0,0.29411764705882354,0.0,0.325,0.7555555555555555,0.6875,1.0,0.675,0.7679166666666666,0.7679166666666666,4.071666666666666
f3a80a42-5aba-4a66-852e-d3531f56eacf,2640.0,0.058823529411764705,0.0,0.35,0.4888888888888889,0.9375,1.0,0.65,0.7579166666666667,0.7579166666666667,4.031666666666666
7efdbf45-8634-409b-98e7-42a4b7f759d3,3120.0,0.058823529411764705,0.0,0.425,0.5777777777777777,0.9375,1.0,0.575,0.7695833333333333,0.7695833333333333,4.078333333333333
4dbb4cd2-2e5a-4838-a7dd-855bd821a2fb,3360.0,0.0,0.0,0.4,0.6222222222222222,1.0,1.0,0.6,0.8066666666666668,0.8066666666666668,4.226666666666667
013916f0-7aff-4093-b5d8-ab1b0e1ae1ad,2340.0,0.4117647058823529,0.0,0.55,0.43333333333333335,0.5625,1.0,0.44999999999999996,0.58875,0.58875,3.355
d19689c8-440d-4ba1-8d5f-daf795f3aad8,2520.0,0.0,0.0,0.375,0.4666666666666667,1.0,1.0,0.625,0.7649999999999999,0.7649999999999999,4.06
da1fd2b0-adbd-4362-8fc2-954349948729,2940.0,0.0,0.06666666666666667,0.475,0.5444444444444444,1.0,0.6666666666666667,0.525,0.7016666666666667,0.7016666666666667,3.8066666666666666
99eed4c0-8af6-4af7-86f3-d840ed9d96dd,1200.0,0.058823529411764705,0.0,0.175,0.2222222222222222,0.9375,1.0,0.825,0.7129166666666666,0.7129166666666666,3.8516666666666666
2d334ead-a406-4a71-bb3e-e9c13c479125,1620.0,0.058823529411764705,0.0,0.15,0.3,0.9375,1.0,0.85,0.7412500000000001,0.7412500000000001,3.9650000000000003
9c4d6183-42fb-4df3-b086-ce23ee483361,3060.0,0.11764705882352941,0.0,0.275,0.5666666666666667,0.875,1.0,0.725,0.7775000000000001,0.7775000000000001,4.11
d4903815-831f-45fe-9c6a-7029045d504d,3420.0,0.058823529411764705,0.0,0.325,0.6333333333333333,0.9375,1.0,0.675,0.8062499999999999,0.8062499999999999,4.225
3ed13600-974f-4071-a55d-68e9c132238d,2220.0,0.17647058823529413,0.0,0.275,0.4111111111111111,0.8125,1.0,0.725,0.7120833333333334,0.7120833333333334,3.8483333333333336
