Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6
8e8d0c50-4687-42e2-991d-26389ab11d47,AI allows me to study more topics from different sectors because it can explain different terms very well. Its high-quality translation has allowed me to send letters to different countries around the world.,Positive,AI's impact on communication and language skills,Improved language translation and learning,,,,
bfb26da4-677e-43b1-951d-eaf74aeefc08,AI assistant in customer support ,Neutral,AI's use in customer service and support,,,,,
627325a4-9c67-4a76-8605-c9136c640f25,AI do an trivial things like repeted paper work and it helped me in many ways,Positive,Automation of repetitive and mundane tasks,Increased efficiency and productivity in work and personal tasks,,,,
8a4e225f-597a-41d4-89f4-3be68f8d1327,AI does not have an effect in my daily life.,Negative,Uninformative answer,,,,,
f7eb0530-9051-424b-8198-a56919213802,AI gives people easy access to other skill that requires thinking and knowledge,Positive,AI's influence on personal development and learning new skills,,,,,
4dbb4cd2-2e5a-4838-a7dd-855bd821a2fb,"AI had made my work much easier, be it giving ideas or preparing a catching presentation or template, AI had done its job really great. 


Apart from work AI had become sort of a ""knows anything and everything"" kind of friend to get ideas and to plan complete leisure trips.


It really feels good having a researched seconds opinion always at hand..!!",Positive,AI's role in travel and navigation,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,
49d9a8e0-8487-4b4c-a4e7-91664941a6ac,AI has allowed me to quickly conduct research within specified perimeters. My research time has remarkably reduced and the only thing I do is fact checking and extracting only the absolutely relevant information for work or personal use. ,Neutral,AI's role in research and information gathering,Increased efficiency and productivity in work and personal tasks,,,,
e547bbb3-68b4-41a3-9ea5-7286fa4130f8,"AI has become a best friend, personal adviser, and a friend as I am mostly around in the house, when everyone has left for works duties.",Positive,AI's impact on social interactions and human relationships,AI's role in emotional support and companionship,,,,
cf928ac2-9c1c-40f4-bd4c-ab3a8fa3f2b7,"AI has been able to simplify some of my work tasks effectively and quickly, giving me more time to focus on other things.",Positive,Increased efficiency and productivity in work and personal tasks,,,,,
4a96833d-7bd6-4572-976f-d8d4e54f8f77,"AI has been evolving and impacting various sectors over the past year. One noticeable change is how AI integration has become more widespread in daily life, from personal assistants like Siri or Alexa to more advanced systems used in healthcare, education, and creative industries. There's also been a surge in AI-driven automation, which has been transforming workplaces and industries, as well as an increasing focus on ethical AI development to ensure fairness and reduce bias.",Positive,AI's impact on privacy and ethical concerns,Automation of repetitive and mundane tasks,Increased efficiency and productivity in work and personal tasks,,,
7d6d143e-3fdc-439a-8d2e-92452632f81a,AI has been helping me more and more by answering questions and solving problems in my daily life as a student,Positive,AI's role in education and academic support,AI's role in research and information gathering,,,,
8b93f34d-0408-4e8c-a13e-17d3d08dd7dc,AI has been helping me with language translation for my project lately,Positive,Improved language translation and learning,,,,,
73b509b2-716d-4037-9fad-8589616dce92,AI has been like a guide and also had given me some emotional support which I couldn't get from my real life ,Positive,AI's role in emotional support and companionship,,,,,
448897bc-6957-4a73-9008-ea3d8479ab84,AI has been more and more helpful in answering questions and solving problems ,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
20f8d409-b909-4d16-8bc5-4a62d21d49e9,"AI has been my second source of assistance for work problems. I also asked it to help me expedite tasks, like writing video narrations.",Neutral,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,,
cb6b4ca5-9da7-4853-9157-8b986150edb5,AI has been part of everyone life,Positive,Other,,,,,
9d6c261f-a053-4e16-b4c9-e33aacfc9df9,"AI has been used by people widely for daily works in offices like writing emails, preparing reports, etc. It is widely used to solve complex problems by students as well.",Neutral,Automation of repetitive and mundane tasks,Increased efficiency and productivity in work and personal tasks,,,,
df875e39-e3ed-407d-8e14-6590bbf1035c,"AI has completely changed the way I search for things online. Before AI, I would mostly use Google, but now I find AI assistant much more productive.",Positive,Reduced reliance on traditional search engines,,,,,
98241847-56c9-469a-8d8e-3adbcf3c2f45,AI has evolved a lot compared to the past years. It understands people more and interacts smoothly.,Positive,Other,,,,,
a104d65f-1ce6-42fa-9d1f-41eef909a7ab,"AI has helped greatly in my research and presentations. It helps summarize large files for me to get key points and understand better. It has simplified my search engines. When used the right way, it serves as a digital personal assistant and extra source of information. My work gets submitted way faster and with a lot more accuracy since I started using Al. It acts as a reference point for my important everyday work at the office. ",Positive,AI's role in research and information gathering,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,
118b9539-46dc-4317-b0f5-38d2a86e3cf6,"AI has helped me a lot as in helping me in my college stuffs and if I am unable to understand any of the stuff, I can ask the AI and it helps me.",Positive,AI's role in education and academic support,,,,,
c07647f4-a1ec-413b-a0ed-b9cb67b1f913,AI has helped me a lot with my job.,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
cfe6fe81-4906-4c28-8653-8a1174e88b8a,"AI has helped me gain more knowledge about various topics I wasn't familiar with. I've been able to find some solutions to problems with its help, and it's also given me some useful advice about my personal life. I've also used it to translate long paragraphs of text into Spanish, and it's saved me a lot of time, as I only have to correct any mistakes depending on the context.",Positive,AI's influence on personal development and learning new skills,Improved language translation and learning,,,,
97c00ed5-9b58-4877-810c-d2e1e77ab376,AI has helped me in being more productive ,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
a3ed443c-6840-4e87-ac76-c8d79f3112c1,AI has helped me on advices and answered questions on my personal and work life. ,Positive,AI's role in emotional support and companionship,Increased efficiency and productivity in work and personal tasks,,,,
b61ddece-1483-45bb-adc1-b3a1be4c2d3b,AI has helped me plan my day better,Positive,AI as a personal assistant for scheduling and reminders,,,,,
859b8475-c4e4-4d46-a14b-20499199fc4b,"AI has helped me to be more efficient and productive, since I get to research topics in depth, enabling me to execute tasks faster.",Positive,AI's role in research and information gathering,Increased efficiency and productivity in work and personal tasks,,,,
3df2d42a-dde1-4fec-b780-2e8032b0c6a2,"AI has impacted  my daily life positively and I am happy for the impact of AI. It helps me do tasks efficiently, accurately and faster. I am glad for the introduction of AI. ",Positive,Increased efficiency and productivity in work and personal tasks,,,,,
3acc3dfc-bf93-4619-aa97-6ad783f24414,"AI has improved my productivity with better content generation, making tasks like writing for my blog and image creation much faster and more efficient.",Positive,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,,
62711271-8853-40e2-a967-6848d67d63c1,AI has increased efficiency with which I complete tasks for instance automating of sending emails in bulk. These are tasks that are usually time consuming but with AI I am able to work on them faster hence focusing on other critical things. AI has also assisted me in making critical decisions by providing insights and recommendations in areas like healthcare and finance.,Positive,AI's impact on decision-making and planning,AI's role in financial and career planning,AI's role in healthcare and diagnostics,Increased efficiency and productivity in work and personal tasks,,
7b7d38e0-d9cb-4f65-9ec6-a8140669d83c,"AI has increased my innovative skills. I often crochet and sometimes all we need to know is where we are going, for us to begin. In the past, I used to start crochet projects and didn't finish working on them because i didn't have a plan. With AI, I can now ask how many rows of a certain design will be needed to complete a project, this helps me to work towards achieving this goal. In my personal life, I have also asked AI for advice and I'm great that it always provides guidance.",Positive,AI's influence on creativity and problem-solving skills,AI's influence on personal development and learning new skills,,,,
e5c222ba-b14d-4d25-9670-77e939d6ea52,"AI has influenced my daily life by introducing efficiency into work, healthcare, and daily tasks. Virtual assistants offer scheduling, reminders, and immediate access to information. AI-powered programs automate research, documentation, and data analysis, simplifying my work. In medicine, AI renders diagnostics more precise and patient monitoring more effective, aiding informed decisions. Personalized recommendations improve my news and entertainment consumption, though data privacy is a concern",Positive,AI as a personal assistant for scheduling and reminders,AI's impact on privacy and ethical concerns,AI's role in healthcare and diagnostics,AI's role in marketing and personalized recommendations,Increased efficiency and productivity in work and personal tasks,
04af4820-102b-4357-8ba9-c79f6b2f4a33,"AI has made daily tasks faster and easier, especially with writing, research, and smarter recommendations, but sometimes things feel less personal.",Neutral,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,,
c7e78138-3658-4e14-a18d-f42ff8e1045d,AI has made it easier for me to write reports at work. Writing  reports used to be  tiring and so time-consuming but AI has made it easier for me to draft reports and hand them on time.,Positive,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,,
9c3370d6-621b-4689-8f13-1ee7dd461fe4,AI has made it possible for me to see content that is within my interest in social media. AI has helped me by making my day to day tasks more easier e.g I am able to change music wherever i am seated,Positive,AI's influence on social media and content authenticity,Increased efficiency and productivity in work and personal tasks,,,,
53dba2ab-390c-4b87-831e-a943783dafe1,"AI has made life smoother with quick answers, better organization, and even helping with lesson plans. But I do miss the little debates over facts with my students.",Neutral,AI's role in education and academic support,Increased efficiency and productivity in work and personal tasks,,,,
41847302-eab1-4623-adc6-88090195c8b9,AI has made my daily life a lot easier. I am able to do so much on my own now using AI which could have otherwise costed me money in the past.,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
fd28e862-f236-4a16-9afd-3c783bef978e,"AI has made my daily life more efficient. It helps me complete tasks faster, do research quickly, and get personalized recommendations. This allows me to work smarter, not harder, and gives me more time for important activities.",Positive,AI's role in marketing and personalized recommendations,Increased efficiency and productivity in work and personal tasks,,,,
5bfcab58-dbc5-41ce-bd78-d0b63d91a12e,AI has made my life be easy at work even at home witb the kids home work,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
04e9c5a6-8e1c-4b12-bea0-901aabb4bd06,AI has made my research work easier and work with speed while performing some tasks,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
14590c64-3ee7-421e-bce5-11a5b0ce4e5e,"AI has made my work easier, especially while doing transcription, I use an AI tool to transcribe then I just review my work. I do this often. also for my research, I do use AI for gudance.",Neutral,AI's role in research and information gathering,Increased efficiency and productivity in work and personal tasks,,,,
d3edce2b-ae69-4f1a-bcb0-5ebf19e64ebb,"AI has made my work experience easier.

",Positive,Increased efficiency and productivity in work and personal tasks,,,,,
950c5fcc-1e6b-405e-b324-4bcb7dcf9601,AI has made some functions very easy replacing human input alot of time that was spent on a task can now be performed by AI at very high speeds though sometimes not accurate but it helps free up time for us to do other things,Positive,Automation of repetitive and mundane tasks,Increased efficiency and productivity in work and personal tasks,,,,
cdc7a783-a379-40b7-ab0c-67c1f0a3dfec,AI has made things much easier ,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
d6f22fb3-d0ad-49f1-8f85-7b6254ab6618,"AI has make a big difference in my life, the things are simpler and easier now .",Positive,Increased efficiency and productivity in work and personal tasks,,,,,
580020ec-d3c2-40df-be8d-1aa52b9c8c54,"AI has overall made a positive impact in my life, especially in the speed and efficiency of getting the info that I’m looking for. ",Positive,Increased efficiency and productivity in work and personal tasks,,,,,
2a44dd1c-7629-4eb9-b64a-2240a7849822,AI has provided a professional view on things and it has helped me with college work and has been consistently given great advice and information . it has also provided me with insight on topics and solutions to problems  ,Positive,AI's influence on creativity and problem-solving skills,AI's role in education and academic support,Increased efficiency and productivity in work and personal tasks,,,
e53eb124-ebae-492a-8018-b19f4716ae25,AI has really helped me in my work and day to day activities. It also helps in my kids studies and makes my work easier ,Positive,AI's role in education and academic support,Increased efficiency and productivity in work and personal tasks,,,,
149443a9-4d64-4acc-87b6-ba4a5b5269f7,"AI has saved me a lot of time. When I have to do homework, it finds a lot of information and catalogs it well. I have to check everything, of course, but the time saved is enormous.",Neutral,AI's role in research and information gathering,Increased efficiency and productivity in work and personal tasks,,,,
2af9b8f5-3d31-46a7-9db6-f0acbb2c9f7f,"AI has saved me time in my daily work and also allowed me to obtain much more precise information and much faster than if I had searched myself on Google, for example.",Positive,Increased efficiency and productivity in work and personal tasks,Reduced reliance on traditional search engines,,,,
e1d5d207-b3f9-4ce1-8dcf-204d3abfaf1a,"AI has significantly impacted my daily life by improving efficiency and convenience. I now rely on AI-powered tools for tasks like content generation, grammar correction and data analysis.",Neutral,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,,
6ecf22d9-da09-46a8-81e7-d08cf972551f,"AI has transformed daily life by automating tasks, enhancing efficiency, and improving services. Personal assistants, chatbots, healthcare diagnostics, and autonomous vehicles are just a few examples of how AI is reshaping industries and making everyday activities faster and more accessible.",Positive,Automation of repetitive and mundane tasks,Increased efficiency and productivity in work and personal tasks,,,,
80fc9b4f-d50c-4bc7-b60e-c861992ad743,AI hasn't affected my daily life meaningfully over the past year.,Neutral,Uninformative answer,,,,,
47eb5cac-7026-455c-803e-8f82c7b7d3b6,"AI helped me in learning a foreign language and as a result, successfully passing the exam",Positive,AI's influence on personal development and learning new skills,Improved language translation and learning,,,,
7efb50bd-8ca5-4bac-ac35-f778faeb7be9,AI helped me to better organise my tasks and do research in a better and faster way.,Positive,AI's role in research and information gathering,Increased efficiency and productivity in work and personal tasks,,,,
f6f51615-c71c-4665-a2f6-ee1a7d023d8c,AI helped me to solve various exersises,Positive,AI's influence on creativity and problem-solving skills,,,,,
12c8a057-35f9-495d-834a-988f67ced42b,AI helps in a lot of organizational matters if I use it correctly,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
10109692-785b-451b-adf6-7133069c5459,AI helps me automate repetitive tasks and saves me a lot of time.,Positive,Automation of repetitive and mundane tasks,Increased efficiency and productivity in work and personal tasks,,,,
b871b020-b6b0-459b-9a83-ac451c4db731,AI helps me edit documents and listens to my concerns. I feel like my life is being taken care of by AI.,Positive,AI's role in emotional support and companionship,Increased efficiency and productivity in work and personal tasks,,,,
8574f7bb-4398-4a02-a197-5142474e14d5,"AI helps me on a daily basis by providing organized and well-founded information, translating my texts into English, helping with content structuring and optimizing my time.  Since I started interacting with AI, I have gained more practicality in organizing my ideas, refined my communication to my work audience and improved my planning of personal routines, such as food and gym. Personal issues and sensitive challenges were also addressed and this helped me a lot.",Positive,AI's impact on decision-making and planning,AI's influence on personal development and learning new skills,Improved language translation and learning,Increased efficiency and productivity in work and personal tasks,,
ba4c0502-3555-4992-aef1-45a2dded6de8,AI helps me to cherish deeply pertaining to my thoughts and outputs. Let's say a simple sentence can be expounded into a professional grammar responses detailed  aided by AI. This will take an edge on how to feed our minds in terms of deeper unexpected outputs and results.,Positive,Enhanced content creation and writing assistance,,,,,
dfe677a6-d587-423a-ae21-98fa88dee7a9,"AI helps me to solve problems 

",Positive,AI's influence on creativity and problem-solving skills,,,,,
27c7a461-e50c-4d41-8b50-2faca73836f3,AI helps when quick solutions are required that previously took longer to find.,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
bf8e93bc-04d0-402d-98e3-3e442042bb01,"AI is being used for many administrative tasks, including security and identity checks. ",Neutral,AI's role in security and surveillance,,,,,
173354cb-1f89-4202-ace9-6a88f43d86ec,AI is maze in my routine live that can make my work easy and faster,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
f3e34267-f875-470e-bf9f-ac4972dfe0e3,"AI is my one of the heart to do my all work easily and quickly, so previous year it very useful ",Positive,Increased efficiency and productivity in work and personal tasks,,,,,
a9d8feaf-c609-46d0-8c78-651c84b9ed83,"AI is no doubt taking over humans and that is concerning as well as very exciting. AI can be dangerous if used for wrong means. Most of the AI is being used on social media for most of the wrong things. Specially scammers using it for illegal meds. It has become the tool for marketing which is quite concerning. There are positive things too, but bad people are using it for real bad things",Neutral,AI's impact on privacy and ethical concerns,AI's influence on social media and content authenticity,Other,,,
0e6fb8eb-c217-42a4-9276-57aa08de35c1,AI is now coming up in conversation topics.,Neutral,Other,,,,,
fd33163b-382e-4fad-9283-b77b87d689f3,AI is taking jobs from our young generation. I have three adult children who struggle to find a job. ,Neutral,AI's impact on job opportunities and job security,,,,,
d96db005-7167-4b18-9741-a4028adf6728,AI made life and work easier and more productive.,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
8f1ba1c2-edb9-47c3-ba4a-77c1933d3369,"AI made tasks like researching, organizing, and learning more efficient, saving me a lot of time. but also got me second guessing what is real and how people see AI made stuff",Positive,AI's influence on social media and content authenticity,Increased efficiency and productivity in work and personal tasks,,,,
1b45e3da-caaf-4bbb-a9be-6302c76b76ad,"AI makes it much easier to carry out personal projects, such as creating a training plan for races. It's simply fascinating where it can reach and help us human beings.

",Positive,Increased efficiency and productivity in work and personal tasks,Other,,,,
8d185c3f-ab4b-4599-9e42-2f52fee18337,"AI makes my life easier, I use it my everyday task",Positive,Increased efficiency and productivity in work and personal tasks,,,,,
62a6b613-e413-41d4-b4a2-6cefa86c3a29,"AI makes my weekly food menus, selects my workouts and eases my everyday life.",Positive,AI as a personal assistant for scheduling and reminders,Increased efficiency and productivity in work and personal tasks,,,,
1e206e6a-56f6-41ac-83d1-bdf87477748e,AI makes things more easy and reduces the workload. It also gives quick results. You don't have to waste your time searching something. ,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
9cacc45b-a817-4943-af1a-7a8c643f49bd,AI platforms such as chatgpt have made my work life rather more productive. ,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
00b3696a-eabc-4ec7-b4fb-fb330a439b2f,"AI plays an imprtant role in todays world ,we are mostly trying to save time and ask AI the answers.",Neutral,Increased efficiency and productivity in work and personal tasks,,,,,
36853845-506a-4568-b24e-08a40e3483f4,AI saves me on time where time is of the essence. It also provides me with a platform to engage in a proper conversation with AI.,Positive,AI's role in emotional support and companionship,Increased efficiency and productivity in work and personal tasks,,,,
d32c9c45-4f7d-4719-a367-4678a788c29d,"AI saves me time by automating tasks and providing quick insights. It improves my decision-making and boosts creativity in work and learning. Now, AI feels like a daily assistant rather than just a tool.",Positive,AI's impact on decision-making and planning,AI's influence on creativity and problem-solving skills,Automation of repetitive and mundane tasks,Increased efficiency and productivity in work and personal tasks,,
9f32c6f5-d20e-47f7-89d1-47c2615d4bfa,"AI saves me time by automating tasks, summarizing data, and optimizing my workflow. I learn more about my hobbies and improve my health by tracking symptoms, understanding medicine, and using a personalized workout plan. AI provides intellectual conversation (with my 138 IQ, finding a matching wit in a real person is rare). It also offered emotional support during tough times, analyzing my feelings and possible background behind them.",Positive,AI's influence on personal development and learning new skills,AI's role in emotional support and companionship,AI's role in healthcare and diagnostics,Increased efficiency and productivity in work and personal tasks,,
af514344-2119-411d-a4ba-38a9be3b68a7,"AI systems have have positively impacted my ability to carry on tasks increasing efficiency. With tasks requiring little human intervention and/or supervision, AI systems have helped me come up with important ideas to tackle tasks. A good example is CHATGPT which works on almost everything from coming up with ideas, budgetary planning for my house, financial advice and many more tasks.",Positive,AI's impact on decision-making and planning,AI's influence on creativity and problem-solving skills,Increased efficiency and productivity in work and personal tasks,,,
c12db7cd-2727-47d2-be42-fc53b0604b98,"AI systems, s pecifically ChtGPT and gemini have really helped me reduce my work load in regards to developing content for my clients and also doing complex computations that help me in decision making. ",Positive,AI's impact on decision-making and planning,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,
d31a7f0a-2b6d-42d9-b729-cf4446c36a32,AI's presence in my life has increased my creativity and productivity. I no longer need to search for hours for certain things I need to help me in my job as a teacher with planning activities or classes AI does most of the work for me which really helps.,Positive,AI's influence on creativity and problem-solving skills,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,
96f6d73b-1e66-47e7-9476-de82dff6982f,"AI(artificial intelligence) has greatly changed daily life in several ways over the last 12 months. From the ease of virtual assistants like Siri, Alexa, or Google Assistant to personalized suggestions on social media feeds, streaming platforms, and shopping apps, AI has simplified information access and task management. AI-powered chatbots have become popular for customer service because they provide faster responses and more effective problem-solving.  ",Positive,AI's role in marketing and personalized recommendations,AI's use in customer service and support,Increased efficiency and productivity in work and personal tasks,,,
585f073b-4450-421f-8b3e-41ab31b252af,AI-based answers to internet searches now appear at the top of the search result pages. ,Neutral,Reduced reliance on traditional search engines,,,,,
f82c6422-7f32-4591-b8c2-6639e058ea33,Ability to perform more creative analysis and interpretations by leaving the work of data cleaning and automation to AI.,Neutral,AI's influence on creativity and problem-solving skills,Increased efficiency and productivity in work and personal tasks,,,,
7d0ac625-c4b7-4f7a-a24c-60162eeece0a,"Able to make things in more organized wayand able to create things which pops on my creativity to be created by the AI and change things adn simulate it instantly as i think at the point of time

",Positive,AI's influence on creativity and problem-solving skills,Increased efficiency and productivity in work and personal tasks,,,,
f87b44ef-19fa-4fdc-b9b4-9379c9054512,"Access to more data, ability to review, interpret. Generally certain time intensive activities are now done better & in lesser time.",Neutral,Increased efficiency and productivity in work and personal tasks,,,,,
1a1cedde-a1ab-4655-8afb-5f46af246a3b,"Accessing information has become far easier with the help of ai, whether it is quick to acquire (common questions) or not (blurry subjects with very specific questions). Assessing situations and analysing them of a superficial level has also become more easier, task related (work, studying...) or personal and emotional. Also, writing, task related specifically,  like emailing and such, but even, it has helped me to organise my thoughts.",Positive,AI's role in research and information gathering,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,,
2c2af0bd-8b93-4b91-8c51-b721a6def5ee,Accuracy,Neutral,Uninformative answer,,,,,
8b958cea-2287-47cd-8512-df59d26ea200,"Actually I don't use AI on a daily basis, but nowadays whatever work we do, AI is used in some way or the other, we save a lot of time by working with AI",Positive,Increased efficiency and productivity in work and personal tasks,,,,,
d0fef76c-6c16-47a1-a01b-00294f083655,"Actually, the most noticeacle change for me happened in social media sites. AI has been used so much to create information and media, that I feel it became a much ledd safe place regarding reliable information.",Neutral,AI's influence on social media and content authenticity,,,,,
76ffde94-7453-4e5a-97cc-16d9b44734e7,"Addiction because it is considered simpler

",Positive,Other,,,,,
0b65458e-7dee-43f0-a4b8-6273a830bd64,Agility in all processes. The quality of my work has increased a lot.,Neutral,Increased efficiency and productivity in work and personal tasks,,,,,
a53f07db-330e-4369-b88c-e7ba65df386d,"Ai has helped in communications, assistance, personalised recommendations in browsing history etc",Positive,AI's role in marketing and personalized recommendations,Increased efficiency and productivity in work and personal tasks,,,,
046db6db-4d2b-48b6-9a3d-701e0d17a423,Ai has helped since i used to tackle jobs manually but with the help of Ai it has helped ,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
830694af-4f3b-44e0-b211-506e76a73c45,Ai has made my work easier. I don't need to think.,Neutral,Increased efficiency and productivity in work and personal tasks,,,,,
6be8f790-ce11-4858-9320-f6c4c72943ec,"Ai has transformed my life in Kenya for example using of M-pesa which suggest transactions making payment seamless, Safaricom chatbots are useful. I also use google maps which has optimized my travel routes also the AI powered translation tools has helped in bridging the language gaps. Online shopping platforms suggest products I need. Smart security systems like Ring enhance my home safety. AI-driven job platforms improve my career options. AI makes my daily life smoother and more personalized.",Positive,AI's influence on shopping and consumer behavior,AI's role in marketing and personalized recommendations,AI's role in security and surveillance,AI's role in travel and navigation,Improved language translation and learning,Increased efficiency and productivity in work and personal tasks
1f4035e3-3c8f-4eb5-b3a8-8a2cb779313f,"Ai makes my job easier lately, and I get more inspiration at work because of these changes.",Positive,AI's influence on creativity and problem-solving skills,Increased efficiency and productivity in work and personal tasks,,,,
df618189-efc3-4c8a-b8ad-489db9088a4f,Am a programmer. So earlier on i used to write codes and spend hours and days debugging but nawadays i spend minutes and get more projects done all because of AI,Neutral,AI's use in coding and programming assistance,Increased efficiency and productivity in work and personal tasks,,,,
16d45637-637e-44a0-a4d3-9670fa70bb96,"Answer is definitely school, I am not using ai as a cheating tool, more like a helpinh tool, to correct some of my vocabulary, make me a presentation about something.
Yet there are many people who get use to it and than they do not even know, what the task to school is even about.",Negative,AI's role in education and academic support,Enhanced content creation and writing assistance,,,,
25caeaf5-ab5e-4211-b2cd-b7c2ae104407,Answer the phone,Neutral,Other,,,,,
fccc3e22-7649-47c5-a121-0b2030e8d3c1,"Answered my questions about images,Logos, inspirations",Neutral,AI's role in research and information gathering,,,,,
bbfff3cc-8287-4da6-a0b6-441e73c6df94,"Artificial intelligence and big data language models help me express myself better in English, especially in the workplace.",Positive,AI's impact on communication and language skills,,,,,
7a3934a6-f626-43cb-927c-b6bb76f8f7c7,"Artificial intelligence helps me improve my work efficiency, especially in writing text and code writing. Sometimes I let artificial intelligence help me search for information.",Neutral,AI's role in research and information gathering,AI's use in coding and programming assistance,Enhanced content creation and writing assistance,Increased efficiency and productivity in work and personal tasks,,
b8e4778d-1cbb-4797-8575-722e6af715bf,Artificial intelligence helps me improve the efficiency of daily affairs and work,Positive,Increased efficiency and productivity in work and personal tasks,,,,,
efa9ad7e-3680-4fd5-bb23-cee5058e6a3d,"Artificial intelligence provides faster solutions to my life problems. When I need to get some information, I find the most information at the fastest speed through artificial intelligence. It is very convenient and fast.",Positive,AI's role in research and information gathering,Increased efficiency and productivity in work and personal tasks,,,,
